#sid	uid	name	killed
s01103	ch0547881	Baby Sam	false
s01104	ch0244961	Samwell Tarly	false
s01104	ch0304921	White Walker	true
s01104	ch0306819	Gilly	false
s01104	ch0547881	Baby Sam	false
s01105	ch0244961	Samwell Tarly	false
s01105	ch0306819	Gilly	false
s01105	ch0547881	Baby Sam	false
s01106	ch0145135	Catelyn Stark	false
s01106	ch0158596	Robb Stark	false
s01107	ui0000006	Grey Wind	false
s01108	ch0014591	Black Walder Rivers	false
s01108	ch0145135	Catelyn Stark	false
s01108	ch0158596	Robb Stark	false
s01108	ch0304494	Joyeuse Erenford	false
s01108	ch0305007	Talisa Maegyr	false
s01108	ch0305328	Walder Frey	false
s01108	ch0316931	Edmure Tully	false
s01108	ch0381563	Brynden Tully	false
s01108	ch0384471	Lothar Frey	false
s01110	ch0158221	Jorah Mormont	false
s01110	ch0158597	Daenerys Targaryen	false
s01110	ch0241346	Barristan Selmy	false
s01110	ch0335038	Grey Worm	false
s01110	ch0335040	Daario Naharis	false
s01111	ch0158221	Jorah Mormont	false
s01111	ch0158597	Daenerys Targaryen	false
s01111	ch0241346	Barristan Selmy	false
s01112	ch0244961	Samwell Tarly	false
s01112	ch0306819	Gilly	false
s01112	ch0547881	Baby Sam	false
s01113	ch0158604	Arya Stark	false
s01113	ch0162882	Sandor Clegane	false
s01114	ch0233141	Rickon Stark	false
s01114	ch0234897	Bran Stark	false
s01114	ch0238584	Hodor	false
s01114	ch0295802	Osha	false
s01114	ch0316921	Jojen Reed	false
s01114	ch0316928	Meera Reed	false
s01115	ui0000088	Old Man	false
s01116	ch0155777	Jon Snow	false
s01116	ch0304492	Ygritte	false
s01116	ch0316922	Orell	false
s01116	ch0316925	Tormund Giantsbane	false
s01117	ui0000088	Old Man	false
s01118	ch0155777	Jon Snow	false
s01118	ch0304492	Ygritte	false
s01118	ch0316922	Orell	false
s01118	ch0316925	Tormund Giantsbane	false
s01118	ui0000088	Old Man	false
s01119	ch0155777	Jon Snow	false
s01119	ch0304492	Ygritte	false
s01120	ch0158604	Arya Stark	false
s01120	ch0162882	Sandor Clegane	false
s01121	ch0233141	Rickon Stark	false
s01121	ch0234897	Bran Stark	false
s01121	ch0238584	Hodor	false
s01121	ch0295802	Osha	false
s01121	ch0316921	Jojen Reed	false
s01121	ch0316928	Meera Reed	false
s01122	ch0316922	Orell	false
s01123	ch0233141	Rickon Stark	false
s01123	ch0234897	Bran Stark	false
s01123	ch0238584	Hodor	false
s01123	ch0295802	Osha	false
s01123	ch0316921	Jojen Reed	false
s01123	ch0316928	Meera Reed	false
s01124	ch0316922	Orell	false
s01125	ch0233141	Rickon Stark	false
s01125	ch0234897	Bran Stark	false
s01125	ch0238584	Hodor	false
s01125	ch0295802	Osha	false
s01125	ch0316921	Jojen Reed	false
s01125	ch0316928	Meera Reed	false
s01126	ch0155777	Jon Snow	false
s01126	ch0304492	Ygritte	false
s01126	ch0316922	Orell	false
s01126	ch0316925	Tormund Giantsbane	false
s01126	ui0000088	Old Man	false
s01127	ui0000022	Shaggydog	false
s01127	ui0000023	Summer	false
s01128	ch0155777	Jon Snow	false
s01128	ch0304492	Ygritte	false
s01128	ch0316922	Orell	false
s01128	ch0316925	Tormund Giantsbane	false
s01128	ui0000088	Old Man	false
s01129	ch0234897	Bran Stark	false
s01129	ch0316921	Jojen Reed	false
s01130	ch0155777	Jon Snow	false
s01130	ch0304492	Ygritte	false
s01130	ch0316922	Orell	false
s01130	ch0316925	Tormund Giantsbane	false
s01130	ui0000088	Old Man	true
s01131	ch0155777	Jon Snow	false
s01131	ch0304492	Ygritte	false
s01131	ch0316922	Orell	false
s01131	ch0316925	Tormund Giantsbane	false
s01132	ch0304492	Ygritte	false
s01132	ch0316925	Tormund Giantsbane	false
s01133	ch0233141	Rickon Stark	false
s01133	ch0234897	Bran Stark	false
s01133	ch0295802	Osha	false
s01133	ch0316921	Jojen Reed	false
s01133	ch0316928	Meera Reed	false
s01134	ch0155777	Jon Snow	false
s01134	ch0316922	Orell	true
s01134	ui0000022	Shaggydog	false
s01134	ui0000023	Summer	false
s01135	ch0155777	Jon Snow	false
s01135	ch0304492	Ygritte	false
s01135	ch0316925	Tormund Giantsbane	false
s01137	ch0158221	Jorah Mormont	false
s01137	ch0335038	Grey Worm	false
s01137	ch0335040	Daario Naharis	false
s01138	ch0335040	Daario Naharis	false
s01139	ch0158221	Jorah Mormont	false
s01139	ch0335038	Grey Worm	false
s01140	ch0158221	Jorah Mormont	false
s01140	ch0335038	Grey Worm	false
s01140	ch0335040	Daario Naharis	false
s01142	ch0145135	Catelyn Stark	false
s01142	ch0158596	Robb Stark	false
s01142	ch0305006	Roose Bolton	false
s01142	ch0305007	Talisa Maegyr	false
s01142	ch0305328	Walder Frey	false
s01142	ch0316931	Edmure Tully	false
s01142	ch0381563	Brynden Tully	false
s01142	ch0391563	Roslin Frey	false
s01142	ch0540865	Septon	false
s01143	ch0233141	Rickon Stark	false
s01143	ch0234897	Bran Stark	false
s01143	ch0238584	Hodor	false
s01143	ch0295802	Osha	false
s01143	ch0316921	Jojen Reed	false
s01143	ch0316928	Meera Reed	false
s01144	ch0233141	Rickon Stark	false
s01144	ch0295802	Osha	false
s01144	ui0000022	Shaggydog	false
s01146	ch0158597	Daenerys Targaryen	false
s01146	ch0241346	Barristan Selmy	false
s01146	ch0316923	Missandei	false
s01147	ch0158221	Jorah Mormont	false
s01147	ch0158597	Daenerys Targaryen	false
s01147	ch0241346	Barristan Selmy	false
s01147	ch0316923	Missandei	false
s01147	ch0335038	Grey Worm	false
s01148	ch0158221	Jorah Mormont	false
s01148	ch0158597	Daenerys Targaryen	false
s01148	ch0241346	Barristan Selmy	false
s01148	ch0316923	Missandei	false
s01148	ch0335038	Grey Worm	false
s01148	ch0335040	Daario Naharis	false
s01149	ch0014591	Black Walder Rivers	false
s01149	ch0145135	Catelyn Stark	false
s01149	ch0158596	Robb Stark	false
s01149	ch0304494	Joyeuse Erenford	false
s01149	ch0305006	Roose Bolton	false
s01149	ch0305007	Talisa Maegyr	false
s01149	ch0305328	Walder Frey	false
s01149	ch0316931	Edmure Tully	false
s01149	ch0381563	Brynden Tully	false
s01149	ch0384471	Lothar Frey	false
s01149	ch0391563	Roslin Frey	false
s01150	ch0145135	Catelyn Stark	false
s01150	ch0305006	Roose Bolton	false
s01150	ch0316931	Edmure Tully	false
s01150	ch0381563	Brynden Tully	false
s01150	ch0391563	Roslin Frey	false
s01151	ch0145135	Catelyn Stark	false
s01151	ch0158596	Robb Stark	false
s01151	ch0305006	Roose Bolton	false
s01151	ch0305007	Talisa Maegyr	false
s01151	ch0381563	Brynden Tully	false
s01152	ch0145135	Catelyn Stark	false
s01152	ch0158596	Robb Stark	false
s01152	ch0305006	Roose Bolton	false
s01152	ch0305007	Talisa Maegyr	false
s01152	ch0305328	Walder Frey	false
s01152	ch0316931	Edmure Tully	false
s01152	ch0384471	Lothar Frey	false
s01152	ch0391563	Roslin Frey	false
s01153	ch0145135	Catelyn Stark	false
s01153	ch0158596	Robb Stark	false
s01153	ch0304494	Joyeuse Erenford	false
s01153	ch0305006	Roose Bolton	false
s01153	ch0305007	Talisa Maegyr	false
s01153	ch0305328	Walder Frey	false
s01153	ch0316931	Edmure Tully	false
s01153	ch0384471	Lothar Frey	false
s01153	ch0391563	Roslin Frey	false
s01154	ch0145135	Catelyn Stark	false
s01154	ch0158596	Robb Stark	false
s01154	ch0305006	Roose Bolton	false
s01154	ch0305007	Talisa Maegyr	false
s01154	ch0305328	Walder Frey	false
s01154	ch0316931	Edmure Tully	false
s01154	ch0384471	Lothar Frey	false
s01154	ch0391563	Roslin Frey	false
s01155	ch0145135	Catelyn Stark	false
s01155	ch0158596	Robb Stark	false
s01155	ch0305006	Roose Bolton	false
s01155	ch0305007	Talisa Maegyr	false
s01156	ch0145135	Catelyn Stark	false
s01156	ch0305006	Roose Bolton	false
s01157	ch0158596	Robb Stark	false
s01157	ch0305007	Talisa Maegyr	false
s01158	ch0145135	Catelyn Stark	false
s01158	ch0158596	Robb Stark	false
s01158	ch0305007	Talisa Maegyr	false
s01159	ch0145135	Catelyn Stark	false
s01160	ui0000006	Grey Wind	false
s01161	ch0158604	Arya Stark	false
s01161	ch0162882	Sandor Clegane	false
s01162	ch0158604	Arya Stark	false
s01162	ch0162882	Sandor Clegane	false
s01163	ch0162882	Sandor Clegane	false
s01164	ch0145135	Catelyn Stark	false
s01164	ch0158596	Robb Stark	false
s01164	ch0304494	Joyeuse Erenford	false
s01164	ch0305006	Roose Bolton	false
s01164	ch0305007	Talisa Maegyr	false
s01164	ch0305328	Walder Frey	false
s01165	ch0158596	Robb Stark	false
s01165	ch0305007	Talisa Maegyr	false
s01165	ch0305328	Walder Frey	false
s01165	ch0384471	Lothar Frey	false
s01166	ch0145135	Catelyn Stark	false
s01166	ch0304494	Joyeuse Erenford	false
s01166	ch0305328	Walder Frey	false
s01168	ch0305328	Walder Frey	false
s01169	ch0158604	Arya Stark	false
s01170	ch0158604	Arya Stark	false
s01170	ui0000006	Grey Wind	true
s01171	ch0158604	Arya Stark	false
s01171	ch0162882	Sandor Clegane	false
s01172	ch0145135	Catelyn Stark	false
s01172	ch0304494	Joyeuse Erenford	false
s01172	ch0305328	Walder Frey	false
s01173	ch0158596	Robb Stark	false
s01173	ch0305007	Talisa Maegyr	true
s01173	ch0305328	Walder Frey	false
s01174	ch0145135	Catelyn Stark	false
s01174	ch0158596	Robb Stark	false
s01174	ch0304494	Joyeuse Erenford	false
s01174	ch0305007	Talisa Maegyr	false
s01174	ch0305328	Walder Frey	false
s01175	ch0145135	Catelyn Stark	false
s01175	ch0158596	Robb Stark	true
s01175	ch0304494	Joyeuse Erenford	false
s01175	ch0305006	Roose Bolton	false
s01176	ch0014591	Black Walder Rivers	false
s01176	ch0145135	Catelyn Stark	true
s01176	ch0304494	Joyeuse Erenford	true
s01176	ch0305328	Walder Frey	false
s01177	ch0305006	Roose Bolton	false
s01179	ch0158604	Arya Stark	false
s01179	ch0162882	Sandor Clegane	false
s01180	ch0158596	Robb Stark	false
s01180	ch0158604	Arya Stark	false
s01180	ch0162882	Sandor Clegane	false
s01180	ui0000006	Grey Wind	false
s01181	ch0158604	Arya Stark	false
s01181	ch0162882	Sandor Clegane	false
s01182	ch0146096	Tyrion Lannister	false
s01182	ch0158137	Sansa Stark	false
s01182	ch0250564	Shae	false
s01183	ch0146096	Tyrion Lannister	false
s01183	ch0158137	Sansa Stark	false
s01183	ch0250564	Shae	false
s01184	ch0146096	Tyrion Lannister	false
s01184	ch0158137	Sansa Stark	false
s01184	ch0306046	Podrick Payne	false
s01185	ch0146096	Tyrion Lannister	false
s01185	ch0156278	Joffrey Baratheon	false
s01185	ch0159526	Cersei Lannister	false
s01185	ch0232836	Grand Maester Pycelle	false
s01185	ch0242185	Tywin Lannister	false
s01185	ch0249636	Lord Varys	false
s01186	ch0146096	Tyrion Lannister	false
s01186	ch0242185	Tywin Lannister	false
s01186	ch0249636	Lord Varys	false
s01187	ch0146096	Tyrion Lannister	false
s01187	ch0242185	Tywin Lannister	false
s01188	ch0146096	Tyrion Lannister	false
s01188	ch0158137	Sansa Stark	false
s01189	ch0234897	Bran Stark	false
s01189	ch0238584	Hodor	false
s01189	ch0316921	Jojen Reed	false
s01189	ch0316928	Meera Reed	false
s01189	ui0000023	Summer	false
s01190	ch0234897	Bran Stark	false
s01190	ch0238584	Hodor	false
s01190	ch0316921	Jojen Reed	false
s01190	ch0316928	Meera Reed	false
s01190	ui0000023	Summer	false
s01191	ch0305006	Roose Bolton	false
s01191	ch0305328	Walder Frey	false
s01192	ch0158526	Theon Greyjoy	false
s01192	ch0321004	Ramsay Snow	false
s01193	ch0234897	Bran Stark	false
s01193	ch0238584	Hodor	false
s01193	ch0316921	Jojen Reed	false
s01193	ch0316928	Meera Reed	false
s01193	ui0000023	Summer	false
s01194	ch0234897	Bran Stark	false
s01194	ch0238584	Hodor	false
s01194	ch0244961	Samwell Tarly	false
s01194	ch0306819	Gilly	false
s01194	ch0316921	Jojen Reed	false
s01194	ch0316928	Meera Reed	false
s01194	ch0547881	Baby Sam	false
s01194	ui0000023	Summer	false
s01196	ch0292152	Balon Greyjoy	false
s01196	ch0300217	Yara Greyjoy	false
s01197	ch0300217	Yara Greyjoy	false
s01198	ch0234897	Bran Stark	false
s01198	ch0238584	Hodor	false
s01198	ch0244961	Samwell Tarly	false
s01198	ch0306819	Gilly	false
s01198	ch0316921	Jojen Reed	false
s01198	ch0316928	Meera Reed	false
s01198	ch0547881	Baby Sam	false
s01198	ui0000023	Summer	false
s01199	ch0255396	Davos Seaworth	false
s01199	ch0300040	Gendry	false
s01200	ch0249636	Lord Varys	false
s01200	ch0250564	Shae	false
s01201	ch0146096	Tyrion Lannister	false
s01201	ch0306046	Podrick Payne	false
s01202	ch0146096	Tyrion Lannister	false
s01202	ch0159526	Cersei Lannister	false
s01202	ch0306046	Podrick Payne	false
s01203	ch0146096	Tyrion Lannister	false
s01203	ch0159526	Cersei Lannister	false
s01204	ch0158604	Arya Stark	false
s01204	ch0162882	Sandor Clegane	false
s01204	ui0000026	Frey Soldier #1	true
s01204	ui0000026	Frey Soldier #2	true
s01205	ch0155777	Jon Snow	false
s01205	ch0304492	Ygritte	false
s01207	ch0244961	Samwell Tarly	false
s01207	ch0246936	Maester Aemon	false
s01207	ch0306819	Gilly	false
s01207	ch0547881	Baby Sam	false
s01208	ch0255396	Davos Seaworth	false
s01208	ch0306346	Shireen Baratheon	false
s01209	ch0250897	Stannis Baratheon	false
s01209	ch0255396	Davos Seaworth	false
s01209	ch0287523	Melisandre	false
s01210	ch0255396	Davos Seaworth	false
s01210	ch0300040	Gendry	false
s01211	ch0255396	Davos Seaworth	false
s01211	ch0300040	Gendry	false
s01212	ch0155777	Jon Snow	false
s01212	ch0509452	Todder	false
s01213	ch0155777	Jon Snow	false
s01213	ch0244961	Samwell Tarly	false
s01213	ch0273477	Pypar	false
s01215	ch0158527	Jaime Lannister	false
s01215	ch0254503	Brienne of Tarth	false
s01215	ch0316929	Qyburn	false
s01216	ch0158527	Jaime Lannister	false
s01216	ch0254503	Brienne of Tarth	false
s01216	ch0316929	Qyburn	false
s01217	ch0158527	Jaime Lannister	false
s01217	ch0159526	Cersei Lannister	false
s01218	ch0250897	Stannis Baratheon	false
s01218	ch0255396	Davos Seaworth	false
s01218	ch0287523	Melisandre	false
s01219	ch0158221	Jorah Mormont	false
s01219	ch0158597	Daenerys Targaryen	false
s01219	ch0241346	Barristan Selmy	false
s01219	ch0316923	Missandei	false
s01219	ch0335040	Daario Naharis	false
s01220	ch0158221	Jorah Mormont	false
s01220	ch0158597	Daenerys Targaryen	false
s01220	ch0241346	Barristan Selmy	false
s01220	ch0316923	Missandei	false
s01220	ch0335040	Daario Naharis	false
s01220	ui0000003	Drogon	false
s01220	ui0000016	Rhaegal	false
s01220	ui0000024	Viserion	false
s01221	ch0158221	Jorah Mormont	false
s01221	ch0158597	Daenerys Targaryen	false
s01221	ch0241346	Barristan Selmy	false
s01221	ch0316923	Missandei	false
s01221	ch0335040	Daario Naharis	false
s01222	ch0158597	Daenerys Targaryen	false
s01222	ui0000003	Drogon	false
s01223	ch0158597	Daenerys Targaryen	false
s01223	ui0000003	Drogon	false
s01223	ui0000016	Rhaegal	false
s01223	ui0000024	Viserion	false
s01224	ch0242185	Tywin Lannister	false
s01225	ch0158527	Jaime Lannister	false
s01225	ch0242185	Tywin Lannister	false
s01226	ch0146096	Tyrion Lannister	false
s01226	ch0241345	Bronn	false
s01226	ch0306046	Podrick Payne	false
s01227	ch0146096	Tyrion Lannister	false
s01227	ch0241345	Bronn	false
s01227	ch0306046	Podrick Payne	false
s01228	ch0309687	Ellaria Sand	false
s01228	ch0392307	Oberyn Martell	false
s01228	ch0403194	Olyvar	false
s01228	ch0431527	Marei	false
s01229	ch0309687	Ellaria Sand	false
s01229	ch0392307	Oberyn Martell	false
s01229	ch0403194	Olyvar	false
s01229	ch0431527	Marei	false
s01230	ch0309687	Ellaria Sand	false
s01230	ch0392307	Oberyn Martell	false
s01230	ch0403194	Olyvar	false
s01230	ui0000081	Morgan	false
s01231	ch0146096	Tyrion Lannister	false
s01231	ch0241345	Bronn	false
s01231	ch0309687	Ellaria Sand	false
s01231	ch0392307	Oberyn Martell	false
s01231	ch0403194	Olyvar	false
s01231	ui0000081	Morgan	false
s01232	ch0146096	Tyrion Lannister	false
s01232	ch0241345	Bronn	false
s01232	ch0309687	Ellaria Sand	false
s01232	ch0392307	Oberyn Martell	false
s01232	ch0403194	Olyvar	false
s01233	ch0146096	Tyrion Lannister	false
s01233	ch0241345	Bronn	false
s01233	ch0309687	Ellaria Sand	false
s01233	ch0392307	Oberyn Martell	false
s01234	ch0146096	Tyrion Lannister	false
s01234	ch0392307	Oberyn Martell	false
s01235	ch0158597	Daenerys Targaryen	false
s01235	ui0000003	Drogon	false
s01235	ui0000016	Rhaegal	false
s01235	ui0000024	Viserion	false
s01236	ch0158221	Jorah Mormont	false
s01236	ch0158597	Daenerys Targaryen	false
s01236	ui0000003	Drogon	false
s01236	ui0000016	Rhaegal	false
s01236	ui0000024	Viserion	false
s01237	ch0158221	Jorah Mormont	false
s01237	ch0158597	Daenerys Targaryen	false
s01238	ch0158221	Jorah Mormont	false
s01238	ch0158597	Daenerys Targaryen	false
s01238	ch0241346	Barristan Selmy	false
s01238	ch0316923	Missandei	false
s01239	ch0158597	Daenerys Targaryen	false
s01239	ch0316923	Missandei	false
s01240	ch0158597	Daenerys Targaryen	false
s01240	ch0316923	Missandei	false
s01240	ch0335038	Grey Worm	false
s01240	ch0335040	Daario Naharis	false
s01241	ch0335038	Grey Worm	false
s01241	ch0335040	Daario Naharis	false
s01242	ch0158137	Sansa Stark	false
s01242	ch0250564	Shae	false
s01242	ch0537855	Handmaid	false
s01243	ch0146096	Tyrion Lannister	false
s01243	ch0158137	Sansa Stark	false
s01243	ch0250564	Shae	false
s01244	ch0146096	Tyrion Lannister	false
s01244	ch0158137	Sansa Stark	false
s01245	ch0146096	Tyrion Lannister	false
s01245	ch0250564	Shae	false
s01246	ch0250564	Shae	false
s01246	ch0537855	Handmaid	false
s01247	ch0158527	Jaime Lannister	false
s01247	ch0159526	Cersei Lannister	false
s01247	ch0316929	Qyburn	false
s01248	ch0158527	Jaime Lannister	false
s01248	ch0159526	Cersei Lannister	false
s01249	ch0158527	Jaime Lannister	false
s01249	ch0159526	Cersei Lannister	false
s01249	ch0537855	Handmaid	false
s01250	ch0304492	Ygritte	false
s01250	ch0316925	Tormund Giantsbane	false
s01251	ch0304492	Ygritte	false
s01251	ch0316925	Tormund Giantsbane	false
s01252	ch0304492	Ygritte	false
s01252	ch0316925	Tormund Giantsbane	false
s01252	ch0400416	Styr	false
s01252	ch0400416	Thenn Warg	false
s01253	ch0244961	Samwell Tarly	false
s01253	ch0540153	Ser Endrew Tarth	false
s01254	ch0155777	Jon Snow	false
s01254	ch0244961	Samwell Tarly	false
s01255	ch0155777	Jon Snow	false
s01255	ch0246936	Maester Aemon	false
s01255	ch0246938	Alliser Thorne	false
s01255	ch0300651	Janos Slynt	false
s01255	ch0305003	Othell Yarwyck	false
s01256	ch0246936	Maester Aemon	false
s01256	ch0246938	Alliser Thorne	false
s01256	ch0300651	Janos Slynt	false
s01256	ch0305003	Othell Yarwyck	false
s01257	ch0010188	Olenna Tyrell	false
s01257	ch0251974	Margaery Tyrell	false
s01258	ch0010188	Olenna Tyrell	false
s01258	ch0251974	Margaery Tyrell	false
s01258	ch0254503	Brienne of Tarth	false
s01259	ch0251974	Margaery Tyrell	false
s01259	ch0254503	Brienne of Tarth	false
s01260	ch0156278	Joffrey Baratheon	false
s01260	ch0158527	Jaime Lannister	false
s01260	ch0246933	Meryn Trant	false
s01261	ch0158527	Jaime Lannister	false
s01263	ch0158597	Daenerys Targaryen	false
s01263	ch0316923	Missandei	false
s01264	ch0158597	Daenerys Targaryen	false
s01264	ch0316923	Missandei	false
s01264	ch0335040	Daario Naharis	false
s01265	ch0158597	Daenerys Targaryen	false
s01265	ch0335040	Daario Naharis	false
s01266	ch0158597	Daenerys Targaryen	false
s01266	ch0316923	Missandei	false
s01267	ch0158221	Jorah Mormont	false
s01267	ch0158597	Daenerys Targaryen	false
s01267	ch0241346	Barristan Selmy	false
s01267	ch0316923	Missandei	false
s01267	ch0335038	Grey Worm	false
s01267	ch0335040	Daario Naharis	false
s01268	ch0158137	Sansa Stark	false
s01268	ch0158527	Jaime Lannister	false
s01268	ch0254503	Brienne of Tarth	false
s01269	ch0158527	Jaime Lannister	false
s01269	ch0254503	Brienne of Tarth	false
s01270	ch0158137	Sansa Stark	false
s01271	ch0158137	Sansa Stark	false
s01271	ch0305031	Dontos Hollard	false
s01272	ch0158604	Arya Stark	false
s01272	ch0162882	Sandor Clegane	false
s01273	ch0158604	Arya Stark	false
s01273	ch0162882	Sandor Clegane	false
s01273	ch0305023	Polliver	false
s01274	ch0158604	Arya Stark	false
s01274	ch0162882	Sandor Clegane	false
s01275	ch0158604	Arya Stark	false
s01275	ch0162882	Sandor Clegane	false
s01275	ch0305023	Polliver	false
s01276	ch0158604	Arya Stark	false
s01276	ch0162882	Sandor Clegane	false
s01276	ch0305023	Polliver	false
s01277	ch0158604	Arya Stark	false
s01277	ch0162882	Sandor Clegane	false
s01277	ch0305023	Polliver	false
s01278	ch0158604	Arya Stark	false
s01278	ch0305023	Polliver	true
s01279	ch0158604	Arya Stark	false
s01279	ch0162882	Sandor Clegane	false
s01280	ch0158526	Theon Greyjoy	false
s01280	ch0316926	Myranda	false
s01280	ch0321004	Ramsay Snow	false
s01281	ch0146096	Tyrion Lannister	false
s01281	ch0158527	Jaime Lannister	false
s01281	ch0306046	Podrick Payne	false
s01282	ch0146096	Tyrion Lannister	false
s01282	ch0158527	Jaime Lannister	false
s01283	ch0158527	Jaime Lannister	false
s01283	ch0241345	Bronn	false
s01285	ch0045904	Locke	false
s01285	ch0305006	Roose Bolton	false
s01285	ch0321004	Ramsay Snow	false
s01285	ch0506401	Walda Bolton	false
s01286	ch0305006	Roose Bolton	false
s01286	ch0321004	Ramsay Snow	false
s01287	ch0045904	Locke	false
s01287	ch0305006	Roose Bolton	false
